FirstLayer_itermInter_freq_factor_13,ThirdLayer_inter_factor_13,FirstLayer_dialogue_freq_factor_13,ThirdLayer_inter_factor_32,wareHouseScore,FirstLayer_dialogue_speed_factor_2,FirstLayer_dialogue_speed_factor_19,FirstLayer_dialogue_freq_factor_23,FirstLayer_dialogue_freq_factor_9,FirstLayer_task_speed_factor_10,FirstLayer_behaviorType_freq_factor_6,FirstLayer_behaviorType_freq_factor_4,SecondLayer_behaviorType_inter_factor_4,SecondLayer_task_inter_factor_3,FirstLayer_dialogue_speed_factor_4,SecondLayer_item_inter_factor_10,FirstLayer_dialogue_share_factor_1,SecondLayer_item_inter_factor_5,FirstLayer_dialogue_speed_factor_3,FirstLayer_behaviorType_speed_factor_6,FirstLayer_task_speed_factor_3,SecondLayer_mapEx_inter_factor_3,FirstLayer_task_speed_factor_19,SecondLayer_dialogue_inter_factor_19,SecondLayer_task_inter_factor_7,FirstLayer_behaviorType_freq_factor_2,FirstLayer_itermInter_share_factor_9,FirstLayer_dialogue_speed_factor_1,SecondLayer_mapEx_inter_factor_1,FirstLayer_behaviorType_share_factor_2,SecondLayer_item_inter_factor_9,ThirdLayer_inter_factor_38,SecondLayer_tool_inter_factor_2,FirstLayer_dialogue_speed_factor_10,ThirdLayer_inter_factor_36,SecondLayer_dialogue_inter_factor_5,FirstLayer_itermInter_freq_factor_6,sortSecondScore,FirstLayer_arg_share_factor_2,thirdSetUpScore,SecondLayer_behaviorType_inter_factor_10,SecondLayer_dialogue_inter_factor_2,PRECONTENTSCORE,POSTCONTENTSCORE,playerName
4.08404291187978,-0.010221517455425,1.75492713132231,-0.0412498758122485,0.2266021942580766,0.814456944159634,0.9777472437577134,-1.32454282074108,-0.0944707181351223,-0.6471110034778504,-2.00865413964925,-1.7245525367568502,-0.161512641838028,1.02146833680944,0.339344923773121,0.3570097814726709,0.842996586073608,-0.8587357235384769,-0.611161483620497,-0.840590989449356,0.751455940863593,-1.216996102006751,-0.48564511073794,0.3115266187840955,0.187086508063086,-0.881980992723272,-1.56870153801619,-0.212173181105391,-0.0954374879262777,-0.0957437095712756,1.3110935704950035,-0.5724568649231253,0,1.1932556535420502,1.2472415354685842,0.0491513850618446,2.1963181407781,-0.0502193949318146,0.0325390280935951,-1.22335015319545,0.344915946863811,0.126279604784945,-2.1698987545198603,High,A B
1.7069856903976202,2.1718538825149785,-0.517734448156833,-0.7502784886748166,-0.0890530410078441,1.30356338105107,0.8922458261855257,-0.326340443963028,-2.41347233405275,-0.036186978220676,-0.2326243281059689,1.11306976358121,-0.0614641920672294,0.2420439888510139,-0.636555940712244,0.2426354531244432,-1.0598878360005402,-0.0080801767795866,-1.43980880433921,-0.553656184933526,-0.690984749087974,0.2522505536164116,0.492007449346718,2.032372370089356,-0.939299348193517,-1.37781480116335,-0.0415668979740519,0.6200446276167391,2.112636501123852,0.434926666034806,0.2823068082688962,-0.5932210727633529,0,-0.164507944623846,0.6977310312916831,-0.0958287285396596,-0.975984993136216,-0.217682073527231,-0.01825242071533,-1.42807770158166,0.0244557879992738,0.0472515678863656,1.46277636057983,Low,A G
-0.343820295922083,-0.1705279625774856,1.39387729661465,-0.0750811467608617,-0.2608285011362063,-0.645700529392155,0.1720335199618642,-0.2157950082549369,0.5528447982328871,-0.7647122948025717,0.733501521487657,0.407289163215031,0.289879305972681,-2.32293144183477,0.553599185071437,0.5932548417777473,1.18577209880785,0.1805175573907928,0.750107611272713,0.8067806248063759,0.706699131081177,-0.726042338309079,1.21656382083699,-0.9514943108690416,0.615543815935619,-1.6929542312186998,-1.02982390098237,-0.5922888593352541,-0.2084516887187767,0.15605631980332,0.1495897519424266,1.0076322695758435,1,-1.33121795660341,-0.1283252206787129,0.107728729867979,1.07279445274466,-0.9985958209996908,0.0603185770464585,-0.36068677516731,0.0920600263255148,-0.0425482239720247,-0.301482942056793,High,A M
1.4186174027024698,0.6704095785507501,1.12838238127372,0.7771581240218889,-1.1120511206501118,-0.520371014688785,1.2850515204221866,-1.70931400719392,-0.400817502373724,0.0367690032337921,0.314429532373883,-0.692770422322711,-0.6832839701315729,-0.66746965739065,3.8609526879116296,1.1050691801676114,-1.5015329873505,-0.6640000461247861,0.9332698507957928,-0.725519146131175,-0.39720599804173,-1.0939698929806438,0.918481282184251,-0.6352286526211324,-0.9846368792307448,0.7317507189944771,-0.542202565022088,0.9363104984747428,1.073130062521817,-0.234458114668052,-0.4026294620083923,-2.0906773925287347,1,1.20493119793508,0.2129185530556935,0.0313859001255695,-0.672202456740308,-1.3237207711078898,-0.0001394374535351,-1.4808494556038,0.3342778222516889,0.0014740821727818,3.93884725271109,High,A M
0.0610709049845914,-0.1444753320970184,0.6505519773677609,1.0855692063727511,0.2974903717936512,0.573395894132021,0.8584559579733088,-1.87837886141755,-1.10564753243888,0.9787107829258368,-0.395418251758232,-0.667985663144627,-0.235430177482185,1.30124229842127,0.252628814803517,-0.6867166057508101,-0.5848437820361629,-0.5932175735913484,0.3086212853685189,-0.0354074436815576,0.4478388277481799,0.2816066494612957,-0.5175205180883039,-1.3686899467713578,0.255265287980754,0.6876474654775971,0.157701489694549,0.0772379004952869,1.2250260399925126,-0.157039462772144,1.0893640937831035,0.9155283955743064,0,-0.0318824163831156,-0.3667548179492187,0.0986750183880055,-1.12185146324993,-0.383542525225755,-0.0160559385130594,-0.918336369158587,-0.0350115176554764,-0.169826521461879,-0.8534993045057391,Low,A Q
1.87975191479701,-0.1039170898101472,-3.63996797723978,0.2704386375230656,0.4609400413298801,-0.102653510660694,1.1816350231785568,-0.0427939157625714,1.16829157209419,-0.4406857326540623,-0.576226081352522,1.35463034052013,-0.313660737359979,1.2755846731891,0.0803557064539676,-0.927701647761602,0.788107063510302,0.89161074441561,-0.0399586509780608,-0.352892866352722,-0.427681105877074,0.1775769001915699,-0.876623888852229,0.0615863577263707,0.66101392697014,-2.13794021528546,-0.888304718998383,-0.0384847177625597,0.2791484652809879,0.2390214814171749,0.8225827518244039,0.5207217229077072,0,0.323122656960346,0.5766916888707695,-0.0809337074252621,-0.8769546282070309,-0.2538962400793,-0.0300861570507504,-1.58183625019705,-0.0106783454857102,-0.0300372504393194,1.3239441187118302,Low,aaliyah beck
4.18063998008114,-1.4017170171585005,1.2216416277904298,0.8301701588122118,0.2288479431347722,-0.602899666617083,-1.5550207830231864,-0.1639557708728919,-0.1943202680224969,-1.321437690866507,-0.336231206148812,0.512572546230356,-0.321799320706389,-1.59794815429832,-1.3456068339478302,1.0001678321089262,0.154455429509429,-1.7560530790050737,-2.8259082349200497,1.3812878422383,1.43244963803145,-0.3625727156915491,1.5491709445308102,-0.508100636895982,-1.13160633231384,-1.4319347964193505,0.829321497126198,-0.3807059551678989,0.4295358237455043,-1.21518283578372,-2.2650714733579145,1.746431749320523,0,1.93667931629624,0.8034213088011304,0.175530907285183,10.4537022819699,-0.785535131872749,-0.179628452444676,1.64284926708734,0.39127929752882,0.201320602733267,7.735426965482839,Low,Aaliyah Preyer
-1.59708323074615,1.399634992275969,0.43150969044941,0.7830636907411082,-0.1723902876077176,-0.522194433973971,0.7528892141371113,-0.5405886072592561,0.4566495747685429,-0.2104887888508964,0.370085580089021,-0.985546973564148,-0.327596799042438,0.150008562857126,-0.198351855647453,0.2917747339998554,-0.6086692168205501,0.5495623831828746,0.531335122454668,-0.0849666722356896,0.712291321015124,0.1625913936099543,-0.239598774698137,-0.8233342014715452,-1.4908354503415302,-0.8598051675738969,0.166360674485706,1.62264598152584,0.3008876179146836,-0.323783636276002,0.34007672783869,-1.3269801052986605,0,-0.102552566198763,-0.581101798137677,0.0633166883687662,-1.5694557872191297,0.207354269163588,0.0637482367516483,0.6707855646983231,0.000324749829821,0.0037477143064229,0.91607382437865,Low,Aaron Wucher
-1.23199912243652,0.9338763425537044,0.788212985344147,0.2761503129405213,-0.27925521548136,0.2202697566485589,0.9164267228256392,-0.169379510799519,-1.2480104283919298,-1.2517142293263488,-0.200073784526242,-0.248381876662642,-0.418869673724621,-1.92606996914949,0.560186990853771,1.5628031404535228,-0.336590683730098,-0.1204272904405504,-0.183358923918045,-0.274777791570661,1.1320884746076598,-0.5694652216211057,0.127545047416802,0.7191004155062132,-0.523062063481079,-1.47750003805659,-0.5211332088389861,-0.47280457196225,1.2082735974239731,0.14929380968951,0.6131716849943337,1.4036115605514223,0,0.224829719556855,-0.2006717410742625,0.0324280387318205,0.524989396466463,0.214814178085151,-0.0194804598714335,0.227780073556856,-0.193331459279245,-0.0137796742712488,1.76560512749229,Low,Abbie Gette
-0.994099434746404,-1.8039024416705072,1.13860630945751,0.0115093955971407,-1.061774196209177,0.5260752354659239,0.2890020829954185,-1.4278281575477,0.7253486223423041,0.2043421247676148,0.1046948142417069,0.305738121884876,-0.302853449222205,0.301397246508376,-0.135754791858223,-0.5230272562880889,0.809721870641035,1.6975720418629587,0.7672784372845239,0.736384418308884,0.395053187280706,-0.5054731035069024,-0.901101520808946,0.0540748653034233,-1.33710064812546,-1.7186497315438998,-1.08867904092592,1.11849202345496,0.1596952912071497,0.326805192817923,0.948967285656256,3.572383206185137e-05,0,-0.163600467646986,-0.1913380171965869,0.0444135870611002,-1.03523449982893,-0.526724125383135,0.0306694422297471,0.5236063417999111,0.0419214379729214,0.054061443680837,-0.656959520828356,High,Abraham Muja
0.180046916761409,-0.4487057452336138,0.661610903788339,-0.995267118894479,-0.9294185757655422,0.763617130836515,-0.0801548673410206,-0.589344190959,-0.315402352645492,-0.1701704527977028,1.57172857867241,1.54277890826914,0.1526685042103119,0.200436443293785,-0.2761783274097399,0.9744900303489072,0.0318008308913196,0.3698852854289909,-0.3577545753380829,0.185668381133565,-0.932574277260327,0.622686698352946,-0.121788023805907,0.4168588612819721,-1.00816511769135,0.5390655673881529,0.299326724472813,0.198510882598313,-0.6814328683927949,-0.0084555041601057,0.2074877620379761,-0.3981828736211654,0,0.35020598306267,0.6043873218228316,-0.21301517340558,1.77663553871581,0.5873864445467529,0.0829404773119531,-0.664009962335261,0.0790773886249892,0.0989130006246559,-0.966684694709647,High,Addison Crews
1.37471720317917,0.7399542351657238,-0.0184103611654942,-0.1524679938009544,0.2194385399496994,0.972222957049378,0.38318538710516,-0.581659474212042,0.7116703521275459,0.6338419309579948,1.71698352775597,1.19599804624086,-0.163282826362737,0.33820807939415,0.204263404048013,-0.7819607585030037,-0.3640781786577499,-0.0721230122053884,0.0151898535323458,-0.4556957813508039,-0.7957818268595459,0.4026941081532939,0.290901448512303,0.4284387581727454,0.354237138709176,-1.82415808066554,1.07379222280828,0.5939079796820219,0.2078276691780109,-0.318051217449612,0.4886152448946376,-1.2608004550179095,0,-0.711181518106624,1.4322652666287212,-0.0133415836571711,-1.89913452909529,-0.2626636052391449,0.0220028798231943,-0.504041519790014,0.1165511718863449,-0.118736175083913,0.8571852946494749,High,Addison Crews
-0.0662961816453622,-0.3316556757385547,-1.1483024351630602,-0.0860036363444468,0.7714402952521678,1.20867004551271,-0.2604697205764218,1.6963055844062098,-1.2251141198766,-0.1856717950688021,-0.8657023232700609,0.178247615593546,-0.0609050500574145,0.0253651586336078,1.08303684235091,-0.4868061623244344,-0.296922452521998,-0.4424134895547947,0.0704709198005566,-0.625089210097485,0.73398205145303,0.2747176026259578,-0.724742137440463,0.2032857498103518,-1.3430836642611998,0.165738332125104,-0.7259823714739481,-0.399911041717473,0.1466724952842797,0.147904160982442,0.3528817425580211,-0.1036435568842028,0,1.04033878872602,0.3317126974826569,0.128544911302096,-1.8716086279134097,-0.2797438572324279,0.0227571487261951,-0.0635282247347905,-0.0353147528681342,-0.208521279561187,-1.34985979592315,High,Aeryk Rosales
3.29087810526711,-0.7167539187367341,-2.57947473977862,0.0718747983317645,-0.3505346890483133,-0.0579937544225589,-1.0208627365169356,1.02692845973184,3.05372996154579,0.1822486605507366,1.85520657757634,-3.5410381520158305,-0.130471480991202,1.57477395136958,0.55266626684091,0.9647071840518175,0.8865583203764,-1.5822817005641214,1.4219400686886,-0.657985264884291,-0.275884486399341,0.2864919083359913,1.44836826567393,0.7306029719673014,0.221321325105617,0.710889526499889,1.8594992417319096,0.80000051087914,-1.2952817880940324,-0.329139427359136,-2.8263911529047165,1.1325955686025644,1,1.78296417581754,1.188794752739052,-0.0287790992460901,-2.53552858147668,-0.710351960183006,0.0114888840573776,0.6001313229788571,-0.228892120577761,-0.0493674754536892,-1.54200591209572,Low,Ahmad Borders
0.0506375372053604,-1.2481978872108312,1.06646725577115,-1.5542580562773147,-0.8741531636276585,-0.39976146467178,0.9698323627510697,-2.1623821646738,-0.1301297858937269,2.3353174440884765,2.29816528472652,-3.36238990223225,-0.337941553916422,0.4147735518386,1.60883624867729,-1.081821938501302,0.598632582911689,-1.418283389674149,0.172020922879713,-0.0972379242735352,-0.553599531848504,0.5865953943612785,0.566891164936334,0.7100971139587261,1.62121106120393,2.59956297772613,0.559521932623901,0.588025720913227,0.6740572157461222,-0.4993965326778189,-0.2680791955245344,-1.0265548128065305,1,0.0258856273573414,-0.1605589164503006,-0.0139224593541782,-3.5495420573009504,0.3441340828401389,0.0687168255652855,-1.5965491813474,0.5678465458364139,0.0186229951222846,-2.6064509172964,High,Aidan Linder
-0.9350730026012672,0.5497529267802929,1.41269973914264,0.6878683540342809,-0.5807026488823801,0.449298007916647,0.5139624716408119,-0.3467033034065769,-0.111161542117604,1.4452349863734848,1.0981206372867,-0.3776175320769799,-0.29955754039319,1.14705739457107,0.209750391657961,-0.5723324813930082,0.658958262097761,0.6338800823784124,-0.311737858395168,-0.3669023869878,-0.98273252562556,0.5852976960752769,-0.0405888044013592,-1.4819924028177334,-0.132616742785352,-3.4646784671167703,-1.31258805381861,-0.0883763704615649,1.1232752190373316,-0.018658341456169,-0.1130898795319732,-0.1400576457258096,0,0.7030438369892199,-0.9590536949719124,0.2444326072336339,0.531122247867763,0.140245200425811,-0.0092135364622942,-0.160819807248559,-0.0466049528990346,0.0885251292086199,1.25257568477448,High,Alaina Kiani
-0.600043714811356,-0.0113721292995778,0.9795406000307092,1.1282804730823166,0.0825710478926149,0.4703672096736289,-0.4040423402516874,-1.28647506966722,-1.4649345906978402,1.3252377418072854,-0.419580921028155,1.27096788772351,-0.0611513469699135,-0.6995813330192422,-1.02327253123927,0.3776381703689258,0.5422891349023139,1.4513705601909506,0.6288621416534761,0.41952561231686,-0.0952990244531991,0.36969318584174,0.2995003753368919,0.6763024622558945,-1.42180837113107,-1.7258929927588502,-0.161764423132333,0.373116017303079,0.8635454369497878,0.462366646871183,-0.5199793079597561,0.7825427582517013,0,1.54309363711572,0.4270488974346615,0.0680027031333535,-1.18182242984567,-0.113010459011559,-0.0090661867030721,-0.923973224233044,0.0433343188461304,-0.0342221903291416,1.49595616856687,Low,Alek Womack
0.603831016526585,-0.0449808410952999,-0.41914452064084,-1.9531809560968256,1.6493773757092665,-0.212293680378303,0.1597695752965574,0.6820787848074351,2.0122970434826497,0.6072618111390339,0.6904391166170339,-1.20542635579105,-0.2300869066955639,0.190516845667333,0.584833472529828,0.0896335240198925,-0.0216914562033278,2.3794302629654203,-0.5457903577475429,0.435332155499998,-0.476288688889922,-1.7287160262267145,1.28306227343613,-1.129230323004129,1.68906554611342,-1.70713119284734,1.4488736166482,-1.36402529274464,-1.079027859584087,-0.0726040466981446,0.2372726198111466,-0.2133873355800546,1,-3.05924330032294,0.3528829800269288,-0.059577119569247,-2.06496775934405,0.404610231824357,-0.0253435114879388,0.414404397792519,0.2904171850918089,-0.0011296295649225,2.3688264025447,High,Alexander Ticgelaor
-3.22841728479515,-0.5087917637208785,0.373018438750636,0.8242494757010128,-2.3243975579853977,1.04710963024479,0.2616247230820013,-0.9165911936571768,0.231516025412268,1.630095051156151,-0.0366726296012508,-1.97585299966648,0.222753050807387,1.2444386295225,-1.2864853755990502,-0.3510605229625549,0.424480475220068,0.5929236448952578,-0.212274697622905,1.19040458059202,-0.604626085509525,1.7513849477551466,-0.7561036227934269,0.0194200170264317,1.16386657032502,-2.03747829340822,-1.4149694869623402,-0.1582609984416149,1.704346615436817,0.0218665966821874,-0.2137460844569532,-0.7331849092815093,0,-3.1084116046225096,-1.923973822373776,0.0737177452664983,-0.738677128653541,0.9875536506125172,-0.0089134911350639,-1.12960936034087,0.0242342317556452,0.25996045844182,1.6484394608421298,Low,Alexis Danielle Bryan
